order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,feedback_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
4447978623,26809,2024-08-21 07:12:53,2024-08-21 07:12:53,0.0,4.74,On Time,,8488480,31076002,5,"Overall good experience, thank you!",Delivery,Positive,2024-08-21
5875285677,55480,2023-05-20 10:53:49,2023-05-20 10:57:49,4.0,1.55,On Time,Traffic,9847528,62510499,3,Items were missing from my order.,Delivery,Negative,2023-05-20
4177774653,8589,2024-05-20 10:53:55,2024-05-20 10:55:55,2.0,3.63,On Time,Traffic,2733106,23844919,1,Very disappointed with the quality.,App Experience,Negative,2024-05-20
502632296,67946,2024-05-15 19:50:23,2024-05-15 19:53:23,3.0,4.42,On Time,Traffic,9730829,9450435,1,Product was damaged during delivery.,Customer Service,Negative,2024-05-15
5037688536,166,2024-02-24 05:54:57,2024-02-24 06:22:57,28.0,3.96,Significantly Delayed,Traffic,9599937,49756591,4,Customer service was very helpful.,App Experience,Positive,2024-02-24
6844277478,29959,2024-08-28 17:16:29,2024-08-28 17:23:29,7.0,4.59,Slightly Delayed,Traffic,8774877,47577193,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-08-28
3368317718,96055,2024-06-01 00:17:29,2024-06-01 00:12:29,-5.0,4.71,On Time,,8545346,70867736,5,Good selection of products.,Customer Service,Positive,2024-06-01
913881994,98626,2024-08-04 21:40:28,2024-08-04 21:41:28,1.0,4.43,On Time,Traffic,9971179,13251137,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-08-04
6445700839,94758,2024-03-06 15:45:29,2024-03-06 15:48:29,3.0,1.13,On Time,Traffic,7701161,4988545,3,Very disappointed with the quality.,Customer Service,Negative,2024-03-06
101613683,59292,2023-06-29 21:03:29,2023-06-29 20:58:29,-5.0,4.08,On Time,,247967,43377076,4,"Average experience, could improve.",App Experience,Neutral,2023-06-29
7094586913,74282,2023-10-01 21:05:39,2023-10-01 21:06:39,1.0,4.54,On Time,Traffic,8538732,82900175,3,Delivery was late and I was unhappy.,Product Quality,Negative,2023-10-01
2478557609,53936,2024-06-15 14:59:39,2024-06-15 15:12:39,13.0,1.9,Slightly Delayed,Traffic,3637633,58170168,5,Customer service was very helpful.,Delivery,Positive,2024-06-15
9516720368,46734,2024-04-04 20:21:39,2024-04-04 20:22:39,1.0,3.37,On Time,Traffic,1418143,97466783,5,Great prices and fast delivery!,App Experience,Positive,2024-04-04
3808010352,50711,2024-02-17 02:42:10,2024-02-17 02:40:10,-2.0,1.51,On Time,,8315550,23126356,5,Great prices and fast delivery!,Customer Service,Positive,2024-02-17
7921886899,97509,2023-07-01 03:01:43,2023-07-01 02:58:43,-3.0,3.69,On Time,,9905886,11143197,3,The packaging was poor.,Customer Service,Negative,2023-07-01
6818712547,65099,2023-12-27 06:15:57,2023-12-27 06:13:57,-2.0,2.26,On Time,,5505533,66655397,4,Great prices and fast delivery!,Customer Service,Positive,2023-12-27
4538204462,4874,2024-02-26 18:29:54,2024-02-26 18:30:54,1.0,2.06,On Time,Traffic,4170052,35812567,1,I had a bad experience.,App Experience,Negative,2024-02-26
2008331630,19684,2023-07-13 00:50:14,2023-07-13 00:50:14,0.0,4.14,On Time,,2618931,36833857,4,The product met my expectations.,App Experience,Neutral,2023-07-13
3901338038,93090,2024-08-23 04:04:43,2024-08-23 04:06:43,2.0,3.21,On Time,Traffic,9925798,63238941,5,Will definitely order again.,App Experience,Positive,2024-08-23
1483786406,99066,2023-03-25 07:41:24,2023-03-25 08:09:24,28.0,3.36,Significantly Delayed,Traffic,7331564,63451391,4,Good selection of products.,Delivery,Positive,2023-03-25
5022936426,86251,2023-09-18 03:46:58,2023-09-18 03:41:58,-5.0,3.99,On Time,,4308893,73377004,5,Very fresh and well-packaged.,Delivery,Positive,2023-09-18
5470875365,79541,2024-03-31 08:21:56,2024-03-31 08:23:56,2.0,0.75,On Time,Traffic,6916189,55042740,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-03-31
7144611408,55520,2023-08-18 08:39:18,2023-08-18 08:37:18,-2.0,4.62,On Time,,7799885,33280073,2,The order was incorrect.,Customer Service,Negative,2023-08-18
9411421675,51778,2024-01-24 10:39:23,2024-01-24 10:42:23,3.0,4.6,On Time,Traffic,2509633,61226563,4,"Average experience, could improve.",Delivery,Neutral,2024-01-24
7315949343,72063,2023-09-17 22:50:28,2023-09-17 22:49:28,-1.0,4.42,On Time,,1577470,14458150,4,"Average experience, could improve.",Delivery,Neutral,2023-09-17
9430475133,41262,2023-03-25 02:04:58,2023-03-25 02:07:58,3.0,3.39,On Time,Traffic,32434,24621386,4,Good selection of products.,Customer Service,Positive,2023-03-25
3062145702,8248,2024-06-21 15:09:19,2024-06-21 15:13:19,4.0,2.9,On Time,Traffic,459934,24821281,1,Very disappointed with the quality.,App Experience,Negative,2024-06-21
6500458984,90658,2023-11-08 07:28:51,2023-11-08 07:37:51,9.0,1.2,Slightly Delayed,Traffic,3360819,35912599,3,"Average experience, could improve.",Customer Service,Neutral,2023-11-08
7429306851,96651,2024-04-22 04:09:02,2024-04-22 04:10:02,1.0,0.79,On Time,Traffic,3097656,62541176,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-04-22
2687236003,93868,2024-01-10 21:12:18,2024-01-10 21:15:18,3.0,0.84,On Time,Traffic,5356218,83588803,3,The order was incorrect.,Customer Service,Negative,2024-01-10
1885906938,39994,2023-10-09 04:33:26,2023-10-09 04:40:26,7.0,2.84,Slightly Delayed,Traffic,1795894,13455530,4,The product met my expectations.,Delivery,Neutral,2023-10-09
9949334146,58811,2024-08-05 02:45:30,2024-08-05 03:09:30,24.0,2.71,Significantly Delayed,Traffic,292488,73363613,4,Items were in perfect condition.,Product Quality,Positive,2024-08-05
2555454584,50763,2023-08-12 17:34:51,2023-08-12 17:55:51,21.0,1.85,Significantly Delayed,Traffic,9608612,19182548,5,Highly recommended!,Customer Service,Positive,2023-08-12
2503209946,13371,2024-04-28 11:27:57,2024-04-28 11:26:57,-1.0,1.66,On Time,,6397203,26844216,1,Very disappointed with the quality.,Customer Service,Negative,2024-04-28
2329563439,52741,2023-11-02 23:56:47,2023-11-03 00:19:47,23.0,2.91,Significantly Delayed,Traffic,2936594,78157360,1,Product was damaged during delivery.,Customer Service,Negative,2023-11-03
1041536174,60201,2023-06-15 09:00:09,2023-06-15 09:12:09,12.0,0.92,Slightly Delayed,Traffic,8748002,93018527,2,Product was damaged during delivery.,Delivery,Negative,2023-06-15
6631188689,24043,2024-03-28 12:32:12,2024-03-28 12:27:12,-5.0,2.62,On Time,,4811909,8361353,4,"It was okay, nothing special.",Product Quality,Neutral,2024-03-28
9300178512,73376,2023-07-25 12:55:42,2023-07-25 12:58:42,3.0,0.65,On Time,Traffic,8963236,26936578,3,The product met my expectations.,Customer Service,Neutral,2023-07-25
1086881691,6106,2024-04-10 17:37:10,2024-04-10 17:35:10,-2.0,3.75,On Time,,7875906,77035814,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-04-10
8008880980,65111,2024-04-18 15:48:40,2024-04-18 15:52:40,4.0,2.88,On Time,Traffic,694806,57505804,5,Great prices and fast delivery!,Customer Service,Positive,2024-04-18
2417680703,41668,2024-02-11 00:48:27,2024-02-11 01:02:27,14.0,2.42,Slightly Delayed,Traffic,502958,30823988,5,"Overall good experience, thank you!",Delivery,Positive,2024-02-11
1117730990,19991,2024-08-23 20:07:08,2024-08-23 20:07:08,0.0,2.09,On Time,,1401262,96640716,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-08-23
1678557345,20447,2024-05-12 17:20:42,2024-05-12 17:20:42,0.0,2.56,On Time,,9250547,49136375,2,Delivery was late and I was unhappy.,Customer Service,Negative,2024-05-12
4505129824,81297,2023-11-14 13:13:17,2023-11-14 13:16:17,3.0,1.09,On Time,Traffic,6116789,17341194,4,Items were in perfect condition.,App Experience,Positive,2023-11-14
8737295686,61898,2023-12-11 09:28:04,2023-12-11 09:23:04,-5.0,2.36,On Time,,9800229,69749541,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-12-11
7997347191,11517,2024-07-11 03:48:42,2024-07-11 04:01:42,13.0,3.99,Slightly Delayed,Traffic,7669412,31813,3,Product was damaged during delivery.,App Experience,Negative,2024-07-11
1930645698,82675,2024-08-07 13:27:30,2024-08-07 13:31:30,4.0,1.16,On Time,Traffic,589797,35554129,4,"It was okay, nothing special.",Product Quality,Neutral,2024-08-07
5393373590,48267,2024-09-27 17:27:25,2024-09-27 17:36:25,9.0,1.59,Slightly Delayed,Traffic,8255813,5712468,4,"It was okay, nothing special.",Customer Service,Neutral,2024-09-27
5851854765,71230,2023-11-24 15:07:43,2023-11-24 15:16:43,9.0,0.88,Slightly Delayed,Traffic,4669308,82032191,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-11-24
3765179520,99605,2024-06-23 05:04:32,2024-06-23 05:27:32,23.0,0.53,Significantly Delayed,Traffic,9484726,43784632,4,Highly recommended!,App Experience,Positive,2024-06-23
683969424,88789,2023-08-10 06:31:01,2023-08-10 06:42:01,11.0,2.51,Slightly Delayed,Traffic,8982404,98225598,4,Items were in perfect condition.,Product Quality,Positive,2023-08-10
8459624382,87672,2023-08-22 18:27:23,2023-08-22 18:40:23,13.0,1.98,Slightly Delayed,Traffic,7575305,64489709,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-08-22
7110044004,30128,2023-04-24 14:14:37,2023-04-24 14:21:37,7.0,4.19,Slightly Delayed,Traffic,6219685,62807542,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-04-24
4302375314,63810,2024-03-03 08:44:46,2024-03-03 08:49:46,5.0,2.12,On Time,Traffic,9833616,96253172,1,Very disappointed with the quality.,Customer Service,Negative,2024-03-03
1245307588,89554,2023-04-24 15:57:55,2023-04-24 16:07:55,10.0,4.48,Slightly Delayed,Traffic,5572624,13760839,3,Customer service was not helpful.,Customer Service,Negative,2023-04-24
3876260101,39494,2023-09-11 12:59:37,2023-09-11 12:57:37,-2.0,4.2,On Time,,5112022,70420271,2,Not worth the price I paid.,App Experience,Negative,2023-09-11
3162263618,48838,2023-05-27 12:52:57,2023-05-27 12:54:57,2.0,1.43,On Time,Traffic,313310,23676689,5,Very fresh and well-packaged.,Product Quality,Positive,2023-05-27
655792395,74441,2024-04-19 23:14:28,2024-04-19 23:20:28,6.0,1.93,Slightly Delayed,Traffic,7581449,11254582,4,Good selection of products.,Customer Service,Positive,2024-04-19
7624743284,67656,2023-08-15 05:37:43,2023-08-15 05:44:43,7.0,4.86,Slightly Delayed,Traffic,1266740,40392019,4,Customer service was very helpful.,Customer Service,Positive,2023-08-15
4783962671,12164,2023-10-09 17:59:42,2023-10-09 18:07:42,8.0,0.99,Slightly Delayed,Traffic,2393336,57765367,3,"It was okay, nothing special.",App Experience,Neutral,2023-10-09
7166787473,13336,2024-08-24 06:25:50,2024-08-24 06:54:50,29.0,0.73,Significantly Delayed,Traffic,4433337,97928541,3,Very disappointed with the quality.,Product Quality,Negative,2024-08-24
9395228070,82773,2024-09-12 20:12:05,2024-09-12 20:11:05,-1.0,1.83,On Time,,9113801,40275138,4,Good selection of products.,Product Quality,Positive,2024-09-12
902157975,86411,2023-04-12 01:14:47,2023-04-12 01:11:47,-3.0,0.52,On Time,,2858625,80371626,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-04-12
6947741744,54437,2023-07-10 08:17:17,2023-07-10 08:22:17,5.0,4.47,On Time,Traffic,910963,49617531,4,"Overall good experience, thank you!",Product Quality,Positive,2023-07-10
4788498083,64522,2023-09-17 03:09:21,2023-09-17 03:25:21,16.0,3.6,Significantly Delayed,Traffic,2488096,16420489,2,Delivery was late and I was unhappy.,Customer Service,Negative,2023-09-17
8070127087,46786,2024-08-22 06:21:47,2024-08-22 06:26:47,5.0,1.53,On Time,Traffic,6159321,27709218,2,Customer service was not helpful.,Product Quality,Negative,2024-08-22
5191429552,99889,2023-12-23 17:23:45,2023-12-23 17:35:45,12.0,2.72,Slightly Delayed,Traffic,9620010,14944819,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-12-23
5220651138,9937,2024-03-13 02:42:30,2024-03-13 02:39:30,-3.0,3.51,On Time,,6821367,91768226,2,Product was damaged during delivery.,Customer Service,Negative,2024-03-13
2758734705,30040,2023-08-02 23:29:45,2023-08-02 23:31:45,2.0,4.23,On Time,Traffic,4387983,54797119,3,Not worth the price I paid.,App Experience,Negative,2023-08-02
2907887532,83016,2023-11-19 13:10:27,2023-11-19 13:09:27,-1.0,2.0,On Time,,2119199,85838438,2,The packaging was poor.,Customer Service,Negative,2023-11-19
7388846009,51360,2024-02-22 09:19:52,2024-02-22 09:18:52,-1.0,4.8,On Time,,3673091,59094034,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-02-22
2606843929,15405,2024-06-14 14:24:30,2024-06-14 14:20:30,-4.0,2.29,On Time,,5457849,29415527,4,"Overall good experience, thank you!",Delivery,Positive,2024-06-14
5637567433,53431,2024-09-02 01:28:14,2024-09-02 01:23:14,-5.0,0.67,On Time,,9538895,91562028,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-09-02
8838095431,61209,2023-05-06 11:05:36,2023-05-06 11:07:36,2.0,1.88,On Time,Traffic,218118,41194825,1,Very disappointed with the quality.,App Experience,Negative,2023-05-06
1564649286,16991,2023-12-06 04:07:09,2023-12-06 04:12:09,5.0,2.69,On Time,Traffic,7506730,77869660,3,The order was incorrect.,Customer Service,Negative,2023-12-06
4098166849,93376,2023-10-12 00:40:16,2023-10-12 01:04:16,24.0,2.17,Significantly Delayed,Traffic,2258334,33741801,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-10-12
8091143423,71870,2023-11-23 23:14:41,2023-11-23 23:17:41,3.0,3.33,On Time,Traffic,9694829,25128143,1,Not worth the price I paid.,App Experience,Negative,2023-11-23
3024045336,158,2024-04-15 02:02:11,2024-04-15 02:06:11,4.0,4.13,On Time,Traffic,9266040,54877984,4,"Average experience, could improve.",Customer Service,Neutral,2024-04-15
6152984028,47844,2023-08-29 01:10:01,2023-08-29 01:16:01,6.0,0.7,Slightly Delayed,Traffic,4627941,60732869,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-08-29
3450790653,5694,2023-08-27 18:29:12,2023-08-27 18:27:12,-2.0,4.66,On Time,,3410468,87266831,1,Customer service was not helpful.,Product Quality,Negative,2023-08-27
8028917900,56483,2023-07-18 01:06:09,2023-07-18 01:08:09,2.0,0.82,On Time,Traffic,7808003,57340963,4,"Overall good experience, thank you!",Delivery,Positive,2023-07-18
7781884407,63528,2024-08-11 16:12:31,2024-08-11 16:14:31,2.0,1.27,On Time,Traffic,5396591,90666073,4,Very fresh and well-packaged.,App Experience,Positive,2024-08-11
3483689828,95069,2023-07-28 06:59:11,2023-07-28 06:59:11,0.0,0.78,On Time,,8508135,7687234,4,"It was okay, nothing special.",Product Quality,Neutral,2023-07-28
8341286014,60030,2024-08-29 15:52:57,2024-08-29 15:56:57,4.0,3.84,On Time,Traffic,8893880,31076002,1,Product was damaged during delivery.,Customer Service,Negative,2024-08-29
7936106887,4033,2024-05-07 15:17:53,2024-05-07 15:20:53,3.0,2.79,On Time,Traffic,9969996,95309983,4,Customer service was very helpful.,App Experience,Positive,2024-05-07
2247354978,56703,2024-09-26 10:34:58,2024-09-26 10:30:58,-4.0,1.17,On Time,,7347232,6668498,5,Great prices and fast delivery!,Delivery,Positive,2024-09-26
5347701114,49960,2023-10-16 18:22:51,2023-10-16 18:20:51,-2.0,3.07,On Time,,1826471,22036818,4,"Average experience, could improve.",Product Quality,Neutral,2023-10-16
7846068436,60910,2023-11-29 13:17:39,2023-11-29 13:19:39,2.0,1.5,On Time,Traffic,1853157,93507573,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-11-29
9893439302,2306,2023-09-05 20:33:31,2023-09-05 20:29:31,-4.0,2.83,On Time,,2016981,67277562,1,Very disappointed with the quality.,Delivery,Negative,2023-09-05
4160816433,34874,2023-12-09 12:34:14,2023-12-09 12:43:14,9.0,3.24,Slightly Delayed,Traffic,1179030,2219590,3,The product met my expectations.,Customer Service,Neutral,2023-12-09
6000890622,29998,2024-09-14 16:26:21,2024-09-14 16:23:21,-3.0,0.96,On Time,,904561,62828341,2,Taste was not as expected.,Customer Service,Negative,2024-09-14
7317676958,61886,2023-07-02 04:14:39,2023-07-02 04:25:39,11.0,1.65,Slightly Delayed,Traffic,6006476,92356639,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-07-02
8620144614,95461,2024-07-10 23:13:25,2024-07-10 23:34:25,21.0,1.46,Significantly Delayed,Traffic,1580186,20122449,3,The order was incorrect.,Product Quality,Negative,2024-07-10
3940758882,46910,2024-01-24 04:44:57,2024-01-24 04:48:57,4.0,0.51,On Time,Traffic,5214493,40085705,4,Highly recommended!,Delivery,Positive,2024-01-24
5216555041,72142,2024-03-03 23:34:52,2024-03-03 23:31:52,-3.0,1.25,On Time,,9089143,30188374,1,I had a bad experience.,Delivery,Negative,2024-03-03
5144793312,46815,2024-08-01 00:38:18,2024-08-01 00:38:18,0.0,1.8,On Time,,3864692,59518795,3,"Average experience, could improve.",App Experience,Neutral,2024-08-01
7241413847,93156,2023-04-15 10:39:09,2023-04-15 10:34:09,-5.0,0.88,On Time,,6382544,10048910,5,Very happy with the service!,Product Quality,Positive,2023-04-15
3567610983,20825,2023-08-19 04:18:26,2023-08-19 04:35:26,17.0,3.18,Significantly Delayed,Traffic,5135582,1816969,5,Very fresh and well-packaged.,Customer Service,Positive,2023-08-19
16878685,52442,2024-04-09 02:44:02,2024-04-09 02:47:02,3.0,2.47,On Time,Traffic,5475798,37556526,4,Very fresh and well-packaged.,App Experience,Positive,2024-04-09
951657166,14551,2024-04-21 08:04:58,2024-04-21 07:59:58,-5.0,3.88,On Time,,7892860,63624332,1,Not worth the price I paid.,Delivery,Negative,2024-04-21
4189022307,89735,2024-05-05 23:23:40,2024-05-05 23:24:40,1.0,4.08,On Time,Traffic,2079618,21597477,3,Delivery was late and I was unhappy.,Delivery,Negative,2024-05-05
7378521428,2580,2024-04-24 21:13:07,2024-04-24 21:11:07,-2.0,1.29,On Time,,8823012,10857389,2,Taste was not as expected.,App Experience,Negative,2024-04-24
6266311709,82516,2024-06-25 01:54:46,2024-06-25 01:56:46,2.0,2.0,On Time,Traffic,4208590,67708491,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-06-25
7985347262,55202,2024-07-31 08:58:13,2024-07-31 08:57:13,-1.0,4.89,On Time,,2535594,22483684,4,"Overall good experience, thank you!",Customer Service,Positive,2024-07-31
992764262,15917,2023-11-14 03:35:33,2023-11-14 03:33:33,-2.0,1.79,On Time,,800814,69240186,5,Highly recommended!,Customer Service,Positive,2023-11-14
3080291353,11812,2024-08-16 19:22:58,2024-08-16 19:25:58,3.0,3.38,On Time,Traffic,505293,93937586,4,Will definitely order again.,Customer Service,Positive,2024-08-16
5532188237,12596,2024-06-09 11:05:42,2024-06-09 11:01:42,-4.0,2.31,On Time,,4267974,211163,4,Will definitely order again.,Product Quality,Positive,2024-06-09
6814658453,75027,2023-09-28 11:41:00,2023-09-28 11:37:00,-4.0,1.31,On Time,,3189017,55278329,3,The order was incorrect.,Customer Service,Negative,2023-09-28
4861499558,50307,2024-03-20 16:54:21,2024-03-20 16:55:21,1.0,0.96,On Time,Traffic,8661182,2684440,5,"Overall good experience, thank you!",Customer Service,Positive,2024-03-20
2521042570,91832,2024-05-17 11:03:36,2024-05-17 11:01:36,-2.0,2.94,On Time,,769039,28394354,2,The packaging was poor.,Customer Service,Negative,2024-05-17
5217781278,73513,2023-06-27 02:59:57,2023-06-27 03:13:57,14.0,1.31,Slightly Delayed,Traffic,3948471,85658166,3,The product met my expectations.,App Experience,Neutral,2023-06-27
8006034379,34026,2024-05-03 06:32:51,2024-05-03 06:37:51,5.0,4.61,On Time,Traffic,9584921,43784632,4,The product met my expectations.,Customer Service,Neutral,2024-05-03
7380913411,31462,2024-06-07 17:32:55,2024-06-07 17:45:55,13.0,4.7,Slightly Delayed,Traffic,6051768,49869358,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-06-07
7706841114,121,2024-02-27 03:16:03,2024-02-27 03:13:03,-3.0,3.81,On Time,,2240470,68016312,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-27
1561779937,35802,2024-03-27 22:13:35,2024-03-27 22:15:35,2.0,2.47,On Time,Traffic,434327,76359458,1,Delivery was late and I was unhappy.,Delivery,Negative,2024-03-27
7196559586,89036,2024-08-19 11:43:51,2024-08-19 11:38:51,-5.0,1.98,On Time,,2667736,85658166,4,The product met my expectations.,App Experience,Neutral,2024-08-19
2359961993,53176,2024-06-18 09:43:24,2024-06-18 09:43:24,0.0,4.6,On Time,,2722298,28995786,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-06-18
243819964,42120,2023-12-03 09:42:31,2023-12-03 09:43:31,1.0,2.06,On Time,Traffic,2971389,98225598,2,Not worth the price I paid.,Product Quality,Negative,2023-12-03
4806735178,52673,2024-06-12 17:14:41,2024-06-12 17:13:41,-1.0,2.31,On Time,,3645904,8651281,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-06-12
9198762300,52504,2023-12-02 09:15:36,2023-12-02 09:11:36,-4.0,3.76,On Time,,9558043,46185579,3,Not worth the price I paid.,Customer Service,Negative,2023-12-02
1105231941,38404,2024-01-20 01:20:02,2024-01-20 01:25:02,5.0,4.87,On Time,Traffic,796848,29600229,3,The product met my expectations.,App Experience,Neutral,2024-01-20
5533955218,61605,2024-06-20 04:37:16,2024-06-20 04:33:16,-4.0,2.46,On Time,,5396639,38969732,3,"It was okay, nothing special.",App Experience,Neutral,2024-06-20
5130246751,23663,2023-05-08 06:20:22,2023-05-08 06:16:22,-4.0,1.46,On Time,,7567102,87641623,4,"It was okay, nothing special.",Customer Service,Neutral,2023-05-08
4528445001,31379,2024-04-19 12:53:43,2024-04-19 13:02:43,9.0,1.2,Slightly Delayed,Traffic,3048275,20163931,4,"It was okay, nothing special.",App Experience,Neutral,2024-04-19
9503959018,40645,2024-09-18 10:55:59,2024-09-18 10:58:59,3.0,3.66,On Time,Traffic,1307315,31084686,4,Good selection of products.,Customer Service,Positive,2024-09-18
4107052604,32714,2023-11-21 11:00:25,2023-11-21 11:02:25,2.0,3.94,On Time,Traffic,8288925,34668988,4,"It was okay, nothing special.",Product Quality,Neutral,2023-11-21
5578822558,79766,2023-08-06 18:01:31,2023-08-06 18:16:31,15.0,4.0,Slightly Delayed,Traffic,1028267,8817168,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-08-06
5506634472,37774,2024-09-22 18:18:59,2024-09-22 18:36:59,18.0,3.52,Significantly Delayed,Traffic,8867242,6579892,4,"Overall good experience, thank you!",App Experience,Positive,2024-09-22
4112426763,17291,2024-09-24 21:03:53,2024-09-24 21:00:53,-3.0,1.61,On Time,,5862796,97825663,2,Very disappointed with the quality.,Product Quality,Negative,2024-09-24
7157334145,10121,2023-10-09 09:10:19,2023-10-09 09:08:19,-2.0,4.72,On Time,,6536852,90021871,4,Items were in perfect condition.,Customer Service,Positive,2023-10-09
8423458672,59255,2023-03-20 00:04:20,2023-03-20 00:09:20,5.0,4.24,On Time,Traffic,5226763,60698094,4,"Average experience, could improve.",App Experience,Neutral,2023-03-20
3011683470,2265,2023-03-20 07:45:42,2023-03-20 07:50:42,5.0,4.3,On Time,Traffic,3646915,65121696,4,Customer service was very helpful.,Customer Service,Positive,2023-03-20
1884947290,96167,2023-09-09 01:48:33,2023-09-09 01:51:33,3.0,3.5,On Time,Traffic,9483867,75244116,4,"Overall good experience, thank you!",App Experience,Positive,2023-09-09
558163882,43299,2024-07-11 12:00:58,2024-07-11 12:07:58,7.0,1.63,Slightly Delayed,Traffic,4838671,39317905,3,Not worth the price I paid.,Product Quality,Negative,2024-07-11
824869105,50457,2024-08-27 16:44:48,2024-08-27 16:41:48,-3.0,3.7,On Time,,2695814,66943324,5,Highly recommended!,Delivery,Positive,2024-08-27
4193492511,10949,2023-10-02 15:34:52,2023-10-02 15:33:52,-1.0,2.92,On Time,,8075814,10683250,5,"Overall good experience, thank you!",Delivery,Positive,2023-10-02
120996684,86475,2023-10-02 11:35:59,2023-10-02 11:45:59,10.0,0.68,Slightly Delayed,Traffic,4503464,92455970,3,Delivery was late and I was unhappy.,Product Quality,Negative,2023-10-02
2531932780,4665,2023-07-16 12:15:45,2023-07-16 12:17:45,2.0,4.93,On Time,Traffic,5245175,91500615,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-07-16
8095547865,14451,2023-03-19 13:11:21,2023-03-19 13:07:21,-4.0,3.05,On Time,,6317302,27620326,3,The product met my expectations.,Customer Service,Neutral,2023-03-19
6894204435,48874,2023-06-17 18:53:31,2023-06-17 18:48:31,-5.0,3.58,On Time,,3558916,10700664,4,"Average experience, could improve.",Customer Service,Neutral,2023-06-17
9514917126,51089,2024-07-29 08:03:08,2024-07-29 08:13:08,10.0,2.87,Slightly Delayed,Traffic,9309562,43599910,5,Very happy with the service!,Delivery,Positive,2024-07-29
9329665908,64268,2023-07-15 08:32:21,2023-07-15 08:34:21,2.0,2.69,On Time,Traffic,3645749,57102800,4,Customer service was very helpful.,Product Quality,Positive,2023-07-15
1435406360,25991,2023-12-11 08:01:46,2023-12-11 07:58:46,-3.0,2.11,On Time,,8689857,1174162,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-12-11
3460843508,89605,2023-10-21 01:05:10,2023-10-21 01:04:10,-1.0,3.59,On Time,,6810284,32797235,1,The order was incorrect.,Customer Service,Negative,2023-10-21
4762084133,50374,2024-09-29 23:38:00,2024-09-29 23:43:00,5.0,1.36,On Time,Traffic,4832505,72564495,4,"It was okay, nothing special.",Customer Service,Neutral,2024-09-29
3884862300,38680,2024-02-21 09:18:55,2024-02-21 09:25:55,7.0,2.84,Slightly Delayed,Traffic,8573577,51544662,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-02-21
1990946411,16925,2024-05-16 23:15:16,2024-05-16 23:12:16,-3.0,2.44,On Time,,9710394,82286725,4,"Overall good experience, thank you!",Product Quality,Positive,2024-05-16
5054937065,24647,2024-08-24 17:11:46,2024-08-24 17:24:46,13.0,1.77,Slightly Delayed,Traffic,9115271,9274874,1,Product was damaged during delivery.,Customer Service,Negative,2024-08-24
9431652023,53366,2024-09-06 22:35:22,2024-09-06 22:39:22,4.0,1.86,On Time,Traffic,7997014,59890331,1,Customer service was not helpful.,Product Quality,Negative,2024-09-06
2268736598,8883,2023-07-07 08:25:32,2023-07-07 08:21:32,-4.0,1.89,On Time,,9907044,19259955,4,Items were in perfect condition.,Customer Service,Positive,2023-07-07
2793638565,7507,2024-02-11 08:41:16,2024-02-11 08:36:16,-5.0,4.78,On Time,,8624509,26844216,5,Will definitely order again.,Product Quality,Positive,2024-02-11
4168839407,45033,2023-04-06 00:15:24,2023-04-06 00:14:24,-1.0,3.25,On Time,,277772,12088552,4,Good selection of products.,Product Quality,Positive,2023-04-06
7406514357,66093,2024-02-07 14:25:56,2024-02-07 14:21:56,-4.0,1.79,On Time,,4433508,20298398,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-02-07
6087916798,10351,2023-11-17 16:53:04,2023-11-17 17:03:04,10.0,4.46,Slightly Delayed,Traffic,2200908,89968482,3,Product was damaged during delivery.,Product Quality,Negative,2023-11-17
